name,municipio,name_id,municipio_id
LA CUEVA,GENERAL GUEMES,6560,2429
EL ALGARROBAL,GENERAL GUEMES,6561,2429
LOS CORRALES,GENERAL GUEMES,6562,2429
LAS HORQUETAS,GENERAL GUEMES,6563,2429
EL ZAPALLAR,GENERAL GUEMES,6564,2429
EL SALADILLO,GENERAL GUEMES,6565,2429
YAQUIASME,GENERAL GUEMES,6566,2429
OJO DE AGUA,GENERAL GUEMES,6567,2429
MADRE VIEJA,GENERAL GUEMES,6568,2429
AGUA BLANCA,GENERAL GUEMES,6569,2429
LA TRAMPA (FINCA),GENERAL GUEMES,6570,2429
PALOMITAS,GENERAL GUEMES,6571,2429
GENERAL GUEMES,GENERAL GUEMES,6572,2429
PUESTO VIEJO,GENERAL GUEMES,6573,2429
EL CALEU,GENERAL GUIDO,6574,2430
LA VERONICA,GENERAL GUIDO,6575,2430
SANTA ROSA,GENERAL GUIDO,6576,2430
SANTA FORTUNA,GENERAL GUIDO,6577,2430
SAN JUAN,GENERAL GUIDO,6578,2430
LA UNION,GENERAL GUIDO,6579,2430
LA ESPERANZA,GENERAL GUIDO,6580,2430
SAN BERNARDO,GENERAL GUIDO,6581,2430
LA P0STA,GENERAL GUIDO,6582,2430
LABARDEN,GENERAL GUIDO,6583,2430
EL SAUCE,GENERAL GUIDO,6584,2430
LA QUINUA,GENERAL GUIDO,6585,2430
LAS ACACIAS,GENERAL GUIDO,6586,2430
GENERAL GUIDO,GENERAL GUIDO,6587,2430
SANTA MARIA,GENERAL JUAN F QUIROGA,6588,2431
EL PORONGO,GENERAL JUAN F QUIROGA,6589,2431
NACATE,GENERAL JUAN F QUIROGA,6590,2431
UNQUILLAL,GENERAL JUAN F QUIROGA,6591,2431
LA CHIMENEA,GENERAL JUAN F QUIROGA,6592,2431
EL RETAMAL,GENERAL JUAN F QUIROGA,6593,2431
CASANGATE,GENERAL JUAN F QUIROGA,6594,2431
LOMA LARGA,GENERAL JUAN F QUIROGA,6595,2431
TOSQUEA,GENERAL JUAN F QUIROGA,6596,2431
PORTEZUELO,GENERAL JUAN F QUIROGA,6597,2431
SAN RAMON,GENERAL JUAN F QUIROGA,6598,2431
SOLCA,GENERAL JUAN F QUIROGA,6599,2431
SAN ANTONIO,GENERAL JUAN F QUIROGA,6600,2431
EL CHORRO,GENERAL JUAN F QUIROGA,6601,2431
QUEBRADA DEL VALLECITO,GENERAL JUAN F QUIROGA,6602,2431
LOS BARREALES,GENERAL JUAN F QUIROGA,6603,2431
SALANA,GENERAL JUAN F QUIROGA,6604,2431
LOS ALGARROBOS,GENERAL JUAN F QUIROGA,6605,2431
LAS BARRANCAS,GENERAL JUAN F QUIROGA,6606,2431
PULUCHAN,GENERAL JUAN F QUIROGA,6607,2431
MALANZAN,GENERAL JUAN F QUIROGA,6608,2431
TUANI,GENERAL JUAN F QUIROGA,6609,2431
SAN RAMON,GENERAL JUAN F QUIROGA,6610,2431
TRES CRUCES,GENERAL JUAN F QUIROGA,6611,2431
BALDE DE AMAYA,GENERAL JUAN F QUIROGA,6612,2431
SAN PEDRO,GENERAL JUAN F QUIROGA,6613,2431
ATILES,GENERAL JUAN F QUIROGA,6614,2431
SAN ROQUE,GENERAL JUAN F QUIROGA,6615,2431
EL POTRERO,GENERAL JUAN F QUIROGA,6616,2431
LONKOY,GENERAL JUAN MADARIAGA,6617,2432
EL MODELO,GENERAL JUAN MADARIAGA,6618,2432
LOS ZORZALES,GENERAL JUAN MADARIAGA,6619,2432
TRELLES,GENERAL JUAN MADARIAGA,6620,2432
MEDALAND,GENERAL JUAN MADARIAGA,6621,2432
LA FLORIDA,GENERAL JUAN MADARIAGA,6622,2432
LA FELICIDAD,GENERAL JUAN MADARIAGA,6623,2432
GENERAL JUAN MADARIAGA,GENERAL JUAN MADARIAGA,6624,2432
INVERNADAS,GENERAL JUAN MADARIAGA,6625,2432
BARRIO KENNEDY,GENERAL JUAN MADARIAGA,6626,2432
COLONIA TIO DOMINGO,GENERAL JUAN MADARIAGA,6627,2432
JUAN CHICO,GENERAL JUAN MADARIAGA,6628,2432
EL CARDALITO,GENERAL JUAN MADARIAGA,6629,2432
SANTA LA VICTORIA,GENERAL JUAN MADARIAGA,6630,2432
SANTA YOLA,GENERAL JUAN MADARIAGA,6631,2432
MACEDO,GENERAL JUAN MADARIAGA,6632,2432
GENERAL LA MADRID,GENERAL LA MADRID,6633,2433
RAULET,GENERAL LA MADRID,6634,2433
LAS BANDURRIAS,GENERAL LA MADRID,6635,2433
PONTAUT,GENERAL LA MADRID,6636,2433
LA COLINA,GENERAL LA MADRID,6637,2433
EL LUCERO,GENERAL LA MADRID,6638,2433
SANTA ISABEL,GENERAL LA MADRID,6639,2433
LIBANO,GENERAL LA MADRID,6640,2433
LAS NENAS,GENERAL LA MADRID,6641,2433
LASTRA,GENERAL LA MADRID,6642,2433
LAS MARTINETAS,GENERAL LA MADRID,6643,2433
ESTANCIA DON PEDRO,GENERAL LA MADRID,6644,2433
SAN PEDRO,GENERAL LA MADRID,6645,2433
GENERAL LAGOS,GENERAL LAGOS,6646,2434
VILLA CASTELLI,GENERAL LAMADRID,6647,2435
RIVADAVIA,GENERAL LAMADRID,6648,2435
EL CONDADO,GENERAL LAMADRID,6649,2435
PARECITAS,GENERAL LAMADRID,6650,2435
ROBLES,GENERAL LAS HERAS,6651,2436
LOZANO,GENERAL LAS HERAS,6652,2436
MAGNASCO,GENERAL LAS HERAS,6653,2436
LA FE,GENERAL LAS HERAS,6654,2436
GRANJA BLANCA,GENERAL LAS HERAS,6655,2436
SPERATTI,GENERAL LAS HERAS,6656,2436
MARRE,GENERAL LAS HERAS,6657,2436
VILLARS,GENERAL LAS HERAS,6658,2436
LA CHOZA,GENERAL LAS HERAS,6659,2436
GENERAL HORNOS,GENERAL LAS HERAS,6660,2436
GENERAL LAS HERAS,GENERAL LAS HERAS,6661,2436
PLOMER,GENERAL LAS HERAS,6662,2436
ENRIQUE FYNN,GENERAL LAS HERAS,6663,2436
LA COLORADA,GENERAL LAVALLE,6664,2437
ESTACION LOS INGLESES,GENERAL LAVALLE,6665,2437
GENERAL LAVALLE,GENERAL LAVALLE,6666,2437
LA VICTORIA,GENERAL LAVALLE,6667,2437
LA ISOLINA,GENERAL LAVALLE,6668,2437
PAVON,GENERAL LAVALLE,6669,2437
LAS VIOLETAS,GENERAL LAVALLE,6670,2437
CABRERA,GENERAL LAVALLE,6671,2437
LA HUERTITA,GENERAL LAVALLE,6672,2437
LA TABLADA,GENERAL LAVALLE,6673,2437
GENERAL LEVALLE,GENERAL LEVALLE,6674,2438
GENERAL LUCIO V MANSILLA,GENERAL LUCIO V MANSILLA,6675,2439
GENERAL MOSCONI,GENERAL MOSCONI,6676,2440
EL TREMENTINAL,GENERAL MOSCONI,6677,2440
POCOY,GENERAL MOSCONI,6678,2440
RECAREDO,GENERAL MOSCONI,6679,2440
MADREJONES,GENERAL MOSCONI,6680,2440
BARRIO EL JARDIN DE SAN MARTIN,GENERAL MOSCONI,6681,2440
CORONEL CORNEJO,GENERAL MOSCONI,6682,2440
GENERAL MOSCONI,GENERAL MOSCONI,6683,2440
CAMPAMENTO VESPUCIO,GENERAL MOSCONI,6684,2440
SAN TELMO,GENERAL MOSCONI,6685,2440
LOS AGUIRRES,GENERAL OCAMPO,6686,2441
POZO DEL MEDIO,GENERAL OCAMPO,6687,2441
LA COLONIA,GENERAL OCAMPO,6688,2441
MOLLACO,GENERAL OCAMPO,6689,2441
MILAGRO,GENERAL OCAMPO,6690,2441
EL QUEMADO,GENERAL OCAMPO,6691,2441
MOLLACO,GENERAL OCAMPO,6692,2441
SAN RAMON,GENERAL OCAMPO,6693,2441
LAS CORTADERAS,GENERAL OCAMPO,6694,2441
SAN JOSE,GENERAL OCAMPO,6695,2441
SAN ROQUE,GENERAL OCAMPO,6696,2441
LA MARAVILLA,GENERAL OCAMPO,6697,2441
AGUADITA DE LOS PERALTA,GENERAL OCAMPO,6698,2441
LA REPRESA,GENERAL OCAMPO,6699,2441
OLPAS,GENERAL OCAMPO,6700,2441
RIO GRANDE,GENERAL OCAMPO,6701,2441
SAN CRISTOBAL,GENERAL OCAMPO,6702,2441
LA BARRERA,GENERAL OCAMPO,6703,2441
AGUA COLORADA,GENERAL OCAMPO,6704,2441
EL CERCO,GENERAL OCAMPO,6705,2441
LA BANDERITA,GENERAL OCAMPO,6706,2441
LA DORADA,GENERAL OCAMPO,6707,2441
SANTA RITA DE CATUNA,GENERAL OCAMPO,6708,2441
LA RIPIEDRA,GENERAL OCAMPO,6709,2441
LA MARUJA,GENERAL OCAMPO,6710,2441
EL FRAILE,GENERAL OCAMPO,6711,2441
LOS TELLOS,GENERAL OCAMPO,6712,2441
AMBIL,GENERAL OCAMPO,6713,2441
COLONIA ORTIZ DE OCAMPO,GENERAL OCAMPO,6714,2441
EL BARRANCO,GENERAL OCAMPO,6715,2441
LOS BARRIALITOS,GENERAL OCAMPO,6716,2441
TORRECITAS,GENERAL OCAMPO,6717,2441
LA ISLA,GENERAL OCAMPO,6718,2441
LA PLAYA,GENERAL OCAMPO,6719,2441
LOS MISTOLES,GENERAL OCAMPO,6720,2441
ESQUINA GRANDE,GENERAL OCAMPO,6721,2441
BALDE SALADO,GENERAL OCAMPO,6722,2441
LA AGUADITA,GENERAL OCAMPO,6723,2441
SAN PEDRO,GENERAL OCAMPO,6724,2441
ALEGRE,GENERAL PAZ,6725,2442
VILLANUEVA,GENERAL PAZ,6726,2442
SAN GREGORIO,GENERAL PAZ,6727,2442
LA PALOMA,GENERAL PAZ,6728,2442
FALCONE,GENERAL PAZ,6729,2442
LA SOLEDAD,GENERAL PAZ,6730,2442
LA PEPITA,GENERAL PAZ,6731,2442
LA CAÑADA,GENERAL PAZ,6732,2442
LAS ACACIAS,GENERAL PAZ,6733,2442
BARRIO RIO SALADO,GENERAL PAZ,6734,2442
LA BLANQUEADA,GENERAL PAZ,6735,2442
LA POSTA,GENERAL PAZ,6736,2442
VILLA MARTINEZ,GENERAL PAZ,6737,2442
LA CHANCLETA,GENERAL PAZ,6738,2442
LOMA VERDE,GENERAL PAZ,6739,2442
KILOMETRO 70,GENERAL PAZ,6740,2442
DANTAS,GENERAL PAZ,6741,2442
DE LA LLAVE,GENERAL PAZ,6742,2442
LA TAHONA NUEVA,GENERAL PAZ,6743,2442
LOS MERINOS,GENERAL PAZ,6744,2442
RANCHOS,GENERAL PAZ,6745,2442
ESTANCIA SANTA AURELIA,GENERAL PICO,6746,2443
GENERAL PICO,GENERAL PICO,6747,2443
TREBOLARES,GENERAL PICO,6748,2443
PALMAR NORTE,GENERAL PINEDO,6749,2444
COLONIA BRAVO,GENERAL PINEDO,6750,2444
MESON DE FIERRO,GENERAL PINEDO,6751,2444
COLONIA SAN ANTONIO,GENERAL PINEDO,6752,2444
PAMPA GALVAN,GENERAL PINEDO,6753,2444
PAMPA GONZALEZ,GENERAL PINEDO,6754,2444
PINEDO VIEJO,GENERAL PINEDO,6755,2444
LAS LEONAS,GENERAL PINEDO,6756,2444
PAMPA DOROTIER,GENERAL PINEDO,6757,2444
PAMPA SCHMIDT,GENERAL PINEDO,6758,2444
GENERAL PINEDO,GENERAL PINEDO,6759,2444
LA PICADA,GENERAL PINEDO,6760,2444
EL PALMAR,GENERAL PINEDO,6761,2444
PAMPA LANDRIEL,GENERAL PINEDO,6762,2444
DOS HERMANOS,GENERAL PINTO,6763,2445
COLONIA GENERAL PINTO,GENERAL PINTO,6764,2445
LOS CALLEJONES,GENERAL PINTO,6765,2445
DUSSAUD,GENERAL PINTO,6766,2445
VILLA FRANCIA,GENERAL PINTO,6767,2445
EL PEREGRINO,GENERAL PINTO,6768,2445
SANTA ANGELA,GENERAL PINTO,6769,2445
GENERAL PINTO,GENERAL PINTO,6770,2445
VILLA ROTH,GENERAL PINTO,6771,2445
LA MARGARITA,GENERAL PINTO,6772,2445
GERMANIA,GENERAL PINTO,6773,2445
PAZOS KANKI,GENERAL PINTO,6774,2445
PERISEE,GENERAL PINTO,6775,2445
GUNTHER,GENERAL PINTO,6776,2445
COLONIA SAN RICARDO,GENERAL PINTO,6777,2445
FINCA LA MORALEJA,GENERAL PIZARRO,6778,2446
EL DESMONTE,GENERAL PIZARRO,6779,2446
GENERAL PIZARRO,GENERAL PIZARRO,6780,2446
LOMA DE BURRO,GENERAL PIZARRO,6781,2446
LAS AVISPAS,GENERAL PIZARRO,6782,2446
LAS BEBIDAS,GENERAL PIZARRO,6783,2446
ARRAYANAL,GENERAL PIZARRO,6784,2446
LUIS BURELA,GENERAL PIZARRO,6785,2446
LA ESMERALDA,GENERAL PIZARRO,6786,2446
EL PUESTITO (FINCA),GENERAL PIZARRO,6787,2446
EL REAL,GENERAL PIZARRO,6788,2446
CORRAL QUEMADO,GENERAL PIZARRO,6789,2446
EL CEBILAR,GENERAL PIZARRO,6790,2446
PALO SANTO,GENERAL PIZARRO,6791,2446
AGUA CALIENTE,GENERAL PIZARRO,6792,2446
PALO A PIQUE,GENERAL PIZARRO,6793,2446
EL LINDERO,GENERAL PIZARRO,6794,2446
CAMET,GENERAL PUEYRREDON,6795,2447
SANTA ISABEL,GENERAL PUEYRREDON,6796,2447
SIERRA DE LOS PADRES,GENERAL PUEYRREDON,6797,2447
BARRIO SANTA  PAULA,GENERAL PUEYRREDON,6798,2447
LAGUNA DE LOS PADRES,GENERAL PUEYRREDON,6799,2447
ESTACION CAMET,GENERAL PUEYRREDON,6800,2447
LA BRAVA,GENERAL PUEYRREDON,6801,2447
EL DORADO,GENERAL PUEYRREDON,6802,2447
BARRIO EL CASAL,GENERAL PUEYRREDON,6803,2447
COLONIA BARRAGAN,GENERAL PUEYRREDON,6804,2447
ESTACION CHAPADMALAL,GENERAL PUEYRREDON,6805,2447
LOMA ALTA,GENERAL PUEYRREDON,6806,2447
LA PEREGRINA,GENERAL PUEYRREDON,6807,2447
LAS DOS MARIAS,GENERAL PUEYRREDON,6808,2447
MAR DEL PLATA,GENERAL PUEYRREDON,6809,2447
QUINTAS DE PERALTA RAMOS,GENERAL PUEYRREDON,6810,2447
BARRIO LA GLORIA,GENERAL PUEYRREDON,6811,2447
CHAPADMALAL,GENERAL PUEYRREDON,6812,2447
LAS HERMANAS,GENERAL PUEYRREDON,6813,2447
BARRIO EL COYUNCO,GENERAL PUEYRREDON,6814,2447
EL SIGLO,GENERAL PUEYRREDON,6815,2447
BARRIO COLINAS VERDES,GENERAL PUEYRREDON,6816,2447
BARRIO EL BOQUERON,GENERAL PUEYRREDON,6817,2447
BATAN,GENERAL PUEYRREDON,6818,2447
EL MARQUESADO,GENERAL PUEYRREDON,6819,2447
PUNTA MOGOTES,GENERAL PUEYRREDON,6820,2447
GENERAL RAMIREZ,GENERAL RAMIREZ,6821,2448
GENERAL ROCA,GENERAL ROCA,6822,2449
BARRIO PINO AZUL,GENERAL ROCA,6823,2449
GENERAL ROCA,GENERAL ROCA,6824,2449
BARRIO EL PETROLEO,GENERAL ROCA,6825,2449
BARRIO LA COSTA,GENERAL ROCA,6826,2449
BARRIO LA RIBERA - BARRIO APYCAR,GENERAL ROCA,6827,2449
BARRIO MOSCONI,GENERAL ROCA,6828,2449
BARRIO LAS ANGUSTIAS,GENERAL ROCA,6829,2449
PASO CORDOVA,GENERAL ROCA,6830,2449
BARRIO FRONTERA,GENERAL ROCA,6831,2449
BARRIO CANALE,GENERAL ROCA,6832,2449
BARRIO MAR DEL PLATA,GENERAL ROCA,6833,2449
BARRIO CHACRA MONTE,GENERAL ROCA,6834,2449
PASO CORDOVA,GENERAL ROCA,6835,2449
BARRIO RUTA 24 KM. 10,GENERAL RODRIGUEZ,6836,2450
LA CHOZA,GENERAL RODRIGUEZ,6837,2450
C.C. BOSQUE REAL,GENERAL RODRIGUEZ,6838,2450
CRUCE RUTAS 6 Y 24,GENERAL RODRIGUEZ,6839,2450
HOSPITAL SOMMER,GENERAL RODRIGUEZ,6840,2450
CUARTEL II,GENERAL RODRIGUEZ,6841,2450
BARRIO RUTA 24 KILOMETRO 10,GENERAL RODRIGUEZ,6842,2450
GENERAL RODRGUEZ,GENERAL RODRIGUEZ,6843,2450
BARRIO MORABO,GENERAL RODRIGUEZ,6844,2450
CUARTEL IV,GENERAL RODRIGUEZ,6845,2450
DE ARIAS,GENERAL RODRIGUEZ,6846,2450
VILLA CORONEL JOSE M. ZAPIOLA,GENERAL SAN MARTIN,6847,2451
VILLA LYNCH,GENERAL SAN MARTIN,6848,2451
VILLA MARIA IRENE DE LOS REMEDIOS DE ESCALADA,GENERAL SAN MARTIN,6849,2451
VILLA PARQUE PRESIDENTE FIGUEROA ALCORTA,GENERAL SAN MARTIN,6850,2451
VILLA GODOY CRUZ,GENERAL SAN MARTIN,6851,2451
VILLA GREGORIA MATORRAS,GENERAL SAN MARTIN,6852,2451
BILLINGHURST,GENERAL SAN MARTIN,6853,2451
VILLA BALLESTER,GENERAL SAN MARTIN,6854,2451
VILLA YAPEYU,GENERAL SAN MARTIN,6855,2451
VILLA GENERAL EUGENIO NECOCHEA,GENERAL SAN MARTIN,6856,2451
VILLA PARQUE SAN LORENZO,GENERAL SAN MARTIN,6857,2451
VILLA GENERAL JOSE TOMAS GUIDO,GENERAL SAN MARTIN,6858,2451
VILLA AYACUCHO,GENERAL SAN MARTIN,6859,2451
VILLA GRANADEROS DE SAN MARTIN,GENERAL SAN MARTIN,6860,2451
VILLA JOSE LEON SUAREZ,GENERAL SAN MARTIN,6861,2451
VILLA MARQUES ALEJANDRO MARIA DE AGUADO,GENERAL SAN MARTIN,6862,2451
VILLA BERNARDO MONTEAGUDO,GENERAL SAN MARTIN,6863,2451
VILLA GENERAL JUAN G. LAS HERAS,GENERAL SAN MARTIN,6864,2451
VILLA LIBERTAD,GENERAL SAN MARTIN,6865,2451
VILLA MAIPU,GENERAL SAN MARTIN,6866,2451
VILLA GENERAL ANTONIO J. DE SUCRE,GENERAL SAN MARTIN,6867,2451
VILLA CHACABUCO,GENERAL SAN MARTIN,6868,2451
VILLA SAN ANDRES,GENERAL SAN MARTIN,6869,2451
CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,GENERAL SAN MARTIN,6870,2451
VILLA JUAN MARTIN DE PUEYRREDON,GENERAL SAN MARTIN,6871,2451
CIUDAD JARDIN EL LIBERTADOR,GENERAL SAN MARTIN,6872,2451
BARRIO PARQUE GENERAL SAN MARTIN,GENERAL SAN MARTIN,6873,2451
CAMPO WINTER,GENERAL SAN MARTIN,6874,2451
CAMPO LA AURORA,GENERAL SAN MARTIN,6875,2451
EL SOMBRERITO,GENERAL SAN MARTIN,6876,2451
COLONIA SAN ISIDRO,GENERAL SAN MARTIN,6877,2451
LOTE 540,GENERAL SAN MARTIN,6878,2451
CAMPO PITTERI,GENERAL SAN MARTIN,6879,2451
PUERTO ZAPALLAR,GENERAL SAN MARTIN,6880,2451
TRES BANDERAS,GENERAL SAN MARTIN,6881,2451
LA PALMIRA,GENERAL SAN MARTIN,6882,2451
EL LUNAR,GENERAL SAN MARTIN,6883,2451
COLONIA ZAPALLAR NORTE,GENERAL SAN MARTIN,6884,2451
PUESTO EXPEDICION,GENERAL SAN MARTIN,6885,2451
LOTE 92,GENERAL SAN MARTIN,6886,2451
COLONIA OESTE,GENERAL SAN MARTIN,6887,2451
COSTA GUAYCURU,GENERAL SAN MARTIN,6888,2451
GENERAL JOSE DE SAN MARTIN,GENERAL SAN MARTIN,6889,2451
LEGUA 131,GENERAL SAN MARTIN,6890,2451
CAMPO ROFFO,GENERAL SAN MARTIN,6891,2451
LOTE 532,GENERAL SAN MARTIN,6892,2451
BUENA VISTA,GENERAL SAN MARTIN,6893,2451
SIETE ARBOLES,GENERAL SAN MARTIN,6894,2451
EL CORRENTOSO,GENERAL SAN MARTIN,6895,2451
COLONIA ESPERANZA,GENERAL SAN MARTIN,6896,2451
CAMPO BLANCO,GENERAL SAN MARTIN,6897,2451
CAMPO ARAOZ,GENERAL SAN MARTIN,6898,2451
LAGUNA LOBO,GENERAL SAN MARTIN,6899,2451
EL FISCALITO,GENERAL SAN MARTIN,6900,2451
COLONIA ALCALA,GENERAL SAN MARTIN,6901,2451
COLONIA SAN FRANCISCO,GENERAL SAN MARTIN,6902,2451
LOTE 551,GENERAL SAN MARTIN,6903,2451
VILLA JARDIN,GENERAL SAN MARTIN,6904,2451
RINCON DEL RIO DE ORO,GENERAL SAN MARTIN,6905,2451
GENERAL SAN MARTIN,GENERAL SAN MARTIN,6906,2451
LA SUSPENSION,GENERAL SAN MARTIN,6907,2451
TRES DE MAYO,GENERAL SAN MARTIN,6908,2451
LA PORFIA,GENERAL SAN MARTIN,6909,2451
ISLA DEL TIGRE,GENERAL SAN MARTIN,6910,2451
SIEMPRE VERDE,GENERAL SAN MARTIN,6911,2451
EL BALDE DE LA VIUDA,GENERAL SAN MARTIN,6912,2451
LA LOMITA,GENERAL SAN MARTIN,6913,2451
LAS MALVINAS,GENERAL SAN MARTIN,6914,2451
VILLA NIDIA,GENERAL SAN MARTIN,6915,2451
SAN LORENZO,GENERAL SAN MARTIN,6916,2451
EL ABRA,GENERAL SAN MARTIN,6917,2451
EL CADILLO,GENERAL SAN MARTIN,6918,2451
KILOMETRO 14,GENERAL SAN MARTIN,6919,2451
VILLA LUISA,GENERAL SAN MARTIN,6920,2451
LA INDUSTRIA,GENERAL SAN MARTIN,6921,2451
LA ISLA,GENERAL SAN MARTIN,6922,2451
BAJO HONDO,GENERAL SAN MARTIN,6923,2451
EL MOSQUITO,GENERAL SAN MARTIN,6924,2451
EL CALDEN,GENERAL SAN MARTIN,6925,2451
LA CHILCA,GENERAL SAN MARTIN,6926,2451
PUESTO LOS CORNEJOS,GENERAL SAN MARTIN,6927,2451
LA REPRESA,GENERAL SAN MARTIN,6928,2451
LA REPRESITA,GENERAL SAN MARTIN,6929,2451
LAS VENTANITAS,GENERAL SAN MARTIN,6930,2451
ULAPES,GENERAL SAN MARTIN,6931,2451
AGUAYO,GENERAL SAN MARTIN,6932,2451
EL MEDANITO,GENERAL SAN MARTIN,6933,2451
SAN RAFAEL,GENERAL SAN MARTIN,6934,2451
ALGARROBO GRANDE,GENERAL SAN MARTIN,6935,2451
CORRAL DE ISAAC,GENERAL SAN MARTIN,6936,2451
CUATRO ESQUINAS,GENERAL SAN MARTIN,6937,2451
LA RESERVA,GENERAL SAN MARTIN,6938,2451
PUESTO DICHOSO,GENERAL SAN MARTIN,6939,2451
ENTRE RIOS,GENERAL SAN MARTIN,6940,2451
SANTA ELENA,GENERAL SAN MARTIN,6941,2451
LA LILIA,GENERAL SAN MARTIN,6942,2451
EL BUEN RETIRO,GENERAL SAN MARTIN,6943,2451
SAN SOLANO,GENERAL SAN MARTIN,6944,2451
VIRGEN DEL VALLE,GENERAL SAN MARTIN,6945,2451
NUEVA ESPERANZA,GENERAL SAN MARTIN,6946,2451
PUERTO ESPAÑA,GENERAL URQUIZA,6947,2452
GENERAL URQUIZA,GENERAL URQUIZA,6948,2452
EL DESTIERRO,GENERAL URQUIZA,6949,2452
BARRIO TUNGOIL,GENERAL URQUIZA,6950,2452
PUERTO NUEVO,GENERAL URQUIZA,6951,2452
PUERTO GISELA,GENERAL URQUIZA,6952,2452
LOTE FISCAL 16,GENERAL VEDIA,6953,2453
LOMA ALTA,GENERAL VEDIA,6954,2453
GUAYCURU,GENERAL VEDIA,6955,2453
LAS ROSAS,GENERAL VEDIA,6956,2453
CABRAL CUE,GENERAL VEDIA,6957,2453
SAN CARLOS,GENERAL VEDIA,6958,2453
GENERAL VEDIA,GENERAL VEDIA,6959,2453
TACUARI,GENERAL VEDIA,6960,2453
EL RETIRO,GENERAL VEDIA,6961,2453
LA DELFINA,GENERAL VIAMONTE,6962,2454
ACHAVAL,GENERAL VIAMONTE,6963,2454
ZAVALIA,GENERAL VIAMONTE,6964,2454
BAIGORRITA,GENERAL VIAMONTE,6965,2454
LOS BOSQUES,GENERAL VIAMONTE,6966,2454
CUARTEL II,GENERAL VIAMONTE,6967,2454
LA CARMEN,GENERAL VIAMONTE,6968,2454
QUIRNO COSTA,GENERAL VIAMONTE,6969,2454
LA BELLACA,GENERAL VIAMONTE,6970,2454
LOS TOLDOS,GENERAL VIAMONTE,6971,2454
LOS HUESOS,GENERAL VIAMONTE,6972,2454
LA RINCONADA,GENERAL VIAMONTE,6973,2454
SAN EMILIO,GENERAL VIAMONTE,6974,2454
CHANCAY,GENERAL VIAMONTE,6975,2454
EL MONASTERIO,GENERAL VIAMONTE,6976,2454
LOS DOS AMIGOS,GENERAL VIAMONTE,6977,2454
SAN JOSE,GENERAL VIAMONTE,6978,2454
CAÑADA SECA,GENERAL VILLEGAS,6979,2455
SAN GENARO,GENERAL VILLEGAS,6980,2455
LOS LAURELES,GENERAL VILLEGAS,6981,2455
MASSEY,GENERAL VILLEGAS,6982,2455
ESTANCIA EL MERIDIANO,GENERAL VILLEGAS,6983,2455
GENERAL VILLEGAS,GENERAL VILLEGAS,6984,2455
COLONIA LA BELITA,GENERAL VILLEGAS,6985,2455
LA JOSEFA,GENERAL VILLEGAS,6986,2455
GONDRA,GENERAL VILLEGAS,6987,2455
VILLA CICLON,GENERAL VILLEGAS,6988,2455
MOORES,GENERAL VILLEGAS,6989,2455
CAMPOS FRIA,GENERAL VILLEGAS,6990,2455
PICHINCHA,GENERAL VILLEGAS,6991,2455
DRABBLE,GENERAL VILLEGAS,6992,2455
EL RECAO,GENERAL VILLEGAS,6993,2455
SAN JOSE,GENERAL VILLEGAS,6994,2455
ESCUELA AGRARIA,GENERAL VILLEGAS,6995,2455
FORTIN REPUBLICA,GENERAL VILLEGAS,6996,2455
LA MARGARITA,GENERAL VILLEGAS,6997,2455
ESTACION MILLACO,GENERAL VILLEGAS,6998,2455
VILLA SABOYA,GENERAL VILLEGAS,6999,2455
EL DIA,GENERAL VILLEGAS,7000,2455
CUARTEL II,GENERAL VILLEGAS,7001,2455
CORONEL CHARLONE,GENERAL VILLEGAS,7002,2455
PIEDRITAS,GENERAL VILLEGAS,7003,2455
VILLA SAUZE,GENERAL VILLEGAS,7004,2455
LA CATALINA,GENERAL VILLEGAS,7005,2455
SANTA ELEODORA,GENERAL VILLEGAS,7006,2455
TAMBEROS UNIDOS,GENERAL VILLEGAS,7007,2455
LOS ANGELES,GENERAL VILLEGAS,7008,2455
EMILIO V. BUNGE,GENERAL VILLEGAS,7009,2455
BANDERALO,GENERAL VILLEGAS,7010,2455
VOLTA,GENERAL VILLEGAS,7011,2455
CAMPESINOS UNIDOS,GENERAL VILLEGAS,7012,2455
SANTA REGINA,GENERAL VILLEGAS,7013,2455
LA TRADICION,GENERAL VILLEGAS,7014,2455
GESSLER,GESSLER,7015,2456
GILBERT,GILBERT,7016,2457
GOBERNADOR COSTA,GOBERNADOR COSTA,7017,2458
GOBERNADOR CRESPO,GOBERNADOR CRESPO,7018,2459
GOBERNADOR DUVAL,GOBERNADOR DUVAL,7019,2460
GOBERNADOR ECHAGUE,GOBERNADOR ECHAGUE,7020,2461
FEBRE,GOBERNADOR FEBRE,7021,2462
DISTRITO MONTOYA,GOBERNADOR FEBRE,7022,2462
GOBERNADOR GREGORES,GOBERNADOR GREGORES,7023,2463
GOBERNADOR LOPEZ,GOBERNADOR LOPEZ,7024,2464
EL CHATON,GOBERNADOR LOPEZ,7025,2464
COLONIA MANSILLA,GOBERNADOR MANSILLA,7026,2465
GOBERNADOR MANSILLA,GOBERNADOR MANSILLA,7027,2465
SAN JOSE,GOBERNADOR MARTINEZ,7028,2466
SALINAS GRANDE,GOBERNADOR MARTINEZ,7029,2466
CAMPO VALLEJOS,GOBERNADOR MARTINEZ,7030,2466
LAGUNA SIRENA,GOBERNADOR MARTINEZ,7031,2466
