name,provincia_id
BUENOS AIRES,803
BUENOS AIRES,804
BUENOS AIRES,805
BUENOS AIRES,806
BUENOS AIRES,807
BUENOS AIRES,808
BUENOS AIRES,809
BUENOS AIRES,810
BUENOS AIRES,811
BUENOS AIRES,812
BUENOS AIRES,813
BUENOS AIRES,814
BUENOS AIRES,815
BUENOS AIRES,816
BUENOS AIRES,817
BUENOS AIRES,818
BUENOS AIRES,819
BUENOS AIRES,820
BUENOS AIRES,821
BUENOS AIRES,822
BUENOS AIRES,823
CÓRDOBA,824
ENTRE RÍOS,825
ENTRE RÍOS,826
ENTRE RÍOS,827
BUENOS AIRES,828
BUENOS AIRES,829
BUENOS AIRES,830
BUENOS AIRES,831
BUENOS AIRES,832
BUENOS AIRES,833
BUENOS AIRES,834
BUENOS AIRES,835
BUENOS AIRES,836
BUENOS AIRES,837
BUENOS AIRES,838
BUENOS AIRES,839
BUENOS AIRES,840
BUENOS AIRES,841
BUENOS AIRES,842
SANTA FE,843
MISIONES,844
MISIONES,845
ENTRE RÍOS,846
ENTRE RÍOS,847
CÓRDOBA,848
SANTIAGO DEL ESTERO,849
LA RIOJA,850
LA RIOJA,851
LA RIOJA,852
LA RIOJA,853
LA RIOJA,854
LA RIOJA,855
LA RIOJA,856
LA RIOJA,857
LA RIOJA,858
LA RIOJA,859
LA RIOJA,860
LA RIOJA,861
LA RIOJA,862
CÓRDOBA,863
BUENOS AIRES,864
BUENOS AIRES,865
BUENOS AIRES,866
BUENOS AIRES,867
BUENOS AIRES,868
BUENOS AIRES,869
BUENOS AIRES,870
BUENOS AIRES,871
BUENOS AIRES,872
BUENOS AIRES,873
BUENOS AIRES,874
BUENOS AIRES,875
BUENOS AIRES,876
BUENOS AIRES,877
BUENOS AIRES,878
BUENOS AIRES,879
BUENOS AIRES,880
BUENOS AIRES,881
BUENOS AIRES,882
BUENOS AIRES,883
BUENOS AIRES,884
BUENOS AIRES,885
BUENOS AIRES,886
BUENOS AIRES,887
BUENOS AIRES,888
BUENOS AIRES,889
BUENOS AIRES,890
BUENOS AIRES,891
BUENOS AIRES,892
BUENOS AIRES,893
BUENOS AIRES,894
BUENOS AIRES,895
BUENOS AIRES,896
BUENOS AIRES,897
BUENOS AIRES,898
BUENOS AIRES,899
BUENOS AIRES,900
CÓRDOBA,901
CÓRDOBA,902
CÓRDOBA,903
TUCUMÁN,904
TUCUMÁN,905
TUCUMÁN,906
TUCUMÁN,907
TUCUMÁN,908
TUCUMÁN,909
TUCUMÁN,910
CORRIENTES,911
CORRIENTES,912
CORRIENTES,913
CORRIENTES,914
CORRIENTES,915
CORRIENTES,916
CORRIENTES,917
CORRIENTES,918
CORRIENTES,919
CORRIENTES,920
CORRIENTES,921
CORRIENTES,922
CORRIENTES,923
CORRIENTES,924
CORRIENTES,925
CORRIENTES,926
CORRIENTES,927
CORRIENTES,928
CORRIENTES,929
CORRIENTES,930
CORRIENTES,931
CORRIENTES,932
CORRIENTES,933
CORRIENTES,934
CORRIENTES,935
CORRIENTES,936
CORRIENTES,937
SANTIAGO DEL ESTERO,938
SANTA FE,939
SANTA FE,940
RÍO NEGRO,941
RÍO NEGRO,942
SANTA FE,943
CÓRDOBA,944
CÓRDOBA,945
SANTA FE,946
SALTA,947
SALTA,948
SALTA,949
NEUQUÉN,950
NEUQUÉN,951
NEUQUÉN,952
NEUQUÉN,953
CÓRDOBA,954
TUCUMÁN,955
TUCUMÁN,956
TUCUMÁN,957
TUCUMÁN,958
TUCUMÁN,959
TUCUMÁN,960
ENTRE RÍOS,961
CÓRDOBA,962
CÓRDOBA,963
CÓRDOBA,964
CÓRDOBA,965
CÓRDOBA,966
CÓRDOBA,967
CÓRDOBA,968
CÓRDOBA,969
